# source_id	kind	status	crystal_refs	notes
src/git/error.rs::trait::RefContext	trait	partial	src/work_trees/git/error.cr	auto-generated
src/git/mod.rs::const::NULL_OID	const	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::enum::BranchCategory	enum	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::enum::HookType	enum	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::enum::IntegrationReason	enum	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::branch_tracks_ref	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::check_integration	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::compute_integration_lazy	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::description	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::dir_name	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::full_ref	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::has_commits	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::has_worktree	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::is_pre	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::is_prunable	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::is_remote	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::local_branch	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::path_dir_name	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::remote_branch	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::short_name	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::func::symbol	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::method::BranchRef.local_branch	method	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::method::HookType.is_pre	method	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::method::IntegrationReason.description	method	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::method::WorktreeInfo.is_prunable	method	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::struct::BranchRef	struct	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::struct::CompletionBranch	struct	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::struct::IntegrationSignals	struct	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::struct::LocalBranch	struct	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::struct::RemoteBranch	struct	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::struct::WorktreeInfo	struct	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_ref_detached_has_no_ref	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_ref_detached_head	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_ref_from_worktree_info	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_ref_full_ref_disambiguates_remote_from_local	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_ref_local_branch	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_ref_remote_branch	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_different_ref	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_invalid_repo_path	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_matching	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_mr_ref	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_no_tracking_config	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_nonexistent_branch	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_branch_tracks_ref_wrong_remote	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_check_integration	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_hook_type_display	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_integration_reason_description	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/mod.rs::test::test_path_dir_name	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::func::parse_porcelain_z	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::func::parse_untracked_files	func	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_local_different_remote	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_local_empty	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_local_only_whitespace	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_local_simple	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_local_with_remote_prefix	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_local_with_whitespace	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_remote_empty	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_remote_master	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_remote_no_ref	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_remote_standard	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_from_remote_with_other_lines	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_bare_repo	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_branch_without_refs_prefix	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_detached	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_empty	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_locked	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_missing_head_sha	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_missing_worktree_path	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_multiple_worktrees	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_no_trailing_blank	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_prunable	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_list_single_worktree	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_copy	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_empty	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_modified_file	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_multiple_files	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_rename	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_rename_among_others	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_skips_short_entries	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_porcelain_z_spaces_in_path	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_untracked_files_empty	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_untracked_files_filters_tracked	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_untracked_files_no_untracked	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_untracked_files_only_untracked	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_untracked_files_skips_rename_old_path	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/parse.rs::test::test_parse_untracked_files_spaces_in_path	test	partial	src/work_trees/git/worktree_info.cr	auto-generated
src/git/recover.rs::func::current_or_recover	func	missing	-	auto-generated
src/git/recover.rs::func::cwd_removed_hint	func	missing	-	auto-generated
src/git/recover.rs::test::test_hint_for_repo_fallback_to_list	test	missing	-	auto-generated
src/git/recover.rs::test::test_hint_for_repo_suggests_switch	test	missing	-	auto-generated
src/git/recover.rs::test::test_or_recover_propagates_error_when_recovery_fails	test	missing	-	auto-generated
src/git/recover.rs::test::test_or_recover_recovers_when_current_fails	test	missing	-	auto-generated
src/git/recover.rs::test::test_or_recover_uses_current_repo_without_recovering	test	missing	-	auto-generated
src/git/recover.rs::test::test_paths_match_different_names	test	missing	-	auto-generated
src/git/recover.rs::test::test_paths_match_different_parent	test	missing	-	auto-generated
src/git/recover.rs::test::test_paths_match_identical_paths	test	missing	-	auto-generated
src/git/recover.rs::test::test_paths_match_same_name_same_parent	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_from_path_deep_pwd	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_from_path_finds_deleted_worktree	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_from_path_multi_repo_siblings	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_from_path_nested_worktree	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_from_path_returns_none_for_unrelated_path	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_from_path_symlinked_subdir	test	missing	-	auto-generated
src/git/recover.rs::test::test_recover_returns_none_when_cwd_exists	test	missing	-	auto-generated
src/git/recover.rs::test::test_try_repo_at_accepts_git_dir	test	missing	-	auto-generated
src/git/recover.rs::test::test_try_repo_at_rejects_git_file	test	missing	-	auto-generated
src/git/recover.rs::test::test_was_worktree_of_finds_existing_worktree	test	missing	-	auto-generated
src/git/recover.rs::test::test_was_worktree_of_rejects_unknown_path	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::func::az_org_url	func	missing	-	auto-generated
src/git/remote_ref/azure.rs::func::build_web_url	func	missing	-	auto-generated
src/git/remote_ref/azure.rs::func::fork_remote_url	func	missing	-	auto-generated
src/git/remote_ref/azure.rs::func::pr_web_url	func	missing	-	auto-generated
src/git/remote_ref/azure.rs::struct::AzureDevOpsProvider	struct	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_az_org_url_format	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_fork_remote_url_format	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_parse_web_url_dev_azure	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_parse_web_url_missing_or_unknown	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_parse_web_url_visualstudio	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_pr_web_url_format	test	missing	-	auto-generated
src/git/remote_ref/azure.rs::test::test_ref_path	test	missing	-	auto-generated
